"VIDEO_ID","COMMENT_TEXT"
"J_ub7Etch2U","his voice just like taehyung BTS.. love u sam 😘"
"J_ub7Etch2U","I LOVE YOUUUU SAMMMMM 💖💖💖💖💖 You mean so much to me 😊"
"J_ub7Etch2U","Who's here before 1 million views if u are ur in my GOLDEN GANG"
"J_ub7Etch2U","Before i watch this video,it was 9million views.but now it's 10million views"
"J_ub7Etch2U","Is he looks more thin?"
"J_ub7Etch2U","What is this song all about?"
"J_ub7Etch2U","Misheard LYRICS: \n-and every DIME you hurt me the less I cry\n-every DAB you leave me the quicker these tears dry\n-And every DAB you walk out the less I love you..\nPs;\n\n\n\nDon't get me wrong I LOVE LOVE LOVE ME some Sam Smith but don't be over sensitive, I understand the meaning behind this song, I just could help but share what I thought was a quite hilarious moment w this accent pronouncing these words lol"
"J_ub7Etch2U","I'm so glad you're back!"
"J_ub7Etch2U","Who is he? I mean the one who play as his boyfriend!"
"J_ub7Etch2U","WTF IS THAT YOU!? YOU CHANGED😍😭💘"
"J_ub7Etch2U","7k dislike? Maybe they missed the like button \n🙈"
"J_ub7Etch2U","Too Good At Goodbyes\n\nYou must think that I'm stupid\nYou must think that I'm a fool\nYou must think that I'm new to this\nBut I have seen this all before\n\nI'm never gonna let you close to me\nEven though you mean the most to me\n'Cause every time I open up, it hurts\nSo I'm never gonna get too close to you\nEven when I mean the most to you\nIn case you go and leave me in the dirt\n\nEvery time you hurt me, the less that I cry\nAnd every time you leave me, the quicker these tears dry\nAnd every time you walk out, the less I love you\nBaby, we don't stand a chance, it's sad but it's true\n\nI'm way too good at goodbyes\n(I'm way too good at goodbyes)\nI'm way too good at goodbyes\n(I'm way too good at goodbyes)\n\nI know you're thinking I'm heartless\nI know you're thinking I'm cold\nI'm just protecting my innocence\nI'm just protecting my soul\n\nI'm never gonna let you close to me\nEven though you mean the most to me\n'Cause every time I open up, it hurts\nSo I'm never gonna get too close to you\nEven when I mean the most to you\nIn case you go and leave me in the dirt\n\nEvery time you hurt me, the less that I cry\nAnd every time you leave me, the quicker these tears dry\nAnd every time you walk out, the less I love you\nBaby, we don't stand a chance, it's sad but it's true\n\nI'm way too good at goodbyes\n(I'm way too good at goodbyes)\nI'm way too good at goodbyes\n(I'm way too good at goodbyes)\nNo way that you'll see me cry\n(No way that you'll see me cry)\n\nI'm way too good at goodbyes\n(I'm way too good at goodbyes)\nNo\nNo, no, no, no, no\n(I'm way too good at goodbyes)\nNo, no, no, no\nNo, no, no\n(I'm way too good at goodbyes)\n(No way that you'll see me cry)\n(I'm way too good at goodbyes)\n\n'Cause every time you hurt me, the less that I cry\nAnd every time you leave me, the quicker these tears dry\nAnd every time you walk out, the less I love you\nBaby, we don't stand a chance, it's sad but it's true\nI'm way too good at goodbyes"
"J_ub7Etch2U","Oh Sam Smith i'm so in love with you."
"J_ub7Etch2U","I love your voice"
"J_ub7Etch2U","Shot Sam smith you own the world because of this song"
"J_ub7Etch2U","I liked it before i heard it"
"J_ub7Etch2U","its a gay video"
"J_ub7Etch2U","mean the world if you would want to che"
"J_ub7Etch2U","is he still gay??"
"J_ub7Etch2U","Now this is music"
"J_ub7Etch2U","When you find out England isn't​ a city..."
"J_ub7Etch2U","im so happy he's finally back! his songs never disappoints me, it feels like he knows what I feel inside and write a song about my story😭"
"J_ub7Etch2U","didn't know how much I missed him until I heard the first line. \nIt's good to have you back Sam Smith."
"J_ub7Etch2U","My new theme song for my awesome love life ugh! Well, Thanks Sam! So lucky to be alive with Sam Smith in the music industry"
"J_ub7Etch2U","Now that's some delightful spinal chills! You're Welcome!"
"J_ub7Etch2U","Not feelin this 1. The last 2-3 was dope!!!!"
"J_ub7Etch2U","Yes Sam!!! Another hit song"
"J_ub7Etch2U","he is so beautifull 😍"
"J_ub7Etch2U","2:56 is that a Thamesmead? where misfits were shoot"
"J_ub7Etch2U","Just made a cover for this and it would mean a lot if you can go check it out on my channel. :)"
"J_ub7Etch2U","Why can't find the audio versión? 😭💔"
"J_ub7Etch2U","Very happy that you are back with your awesome goosebumps true and from the heart music \nThank you \nZara"
"J_ub7Etch2U","this was worth waiting.❤"
"J_ub7Etch2U","Sam Smith - Too Good At Goodbyes"
"J_ub7Etch2U","V"
"J_ub7Etch2U","you're back 😍😍😍😍"
"J_ub7Etch2U","Trending #7 in my country, awesome!!!"
"J_ub7Etch2U","Inlove with this song😍"
"J_ub7Etch2U","❤️"
"J_ub7Etch2U","3 days"
"J_ub7Etch2U","❤️❤️❤️❤️"
"J_ub7Etch2U","ohhhh"
"J_ub7Etch2U","Talk about Political Correctness."
"J_ub7Etch2U","Daaammmnnnnnnn this song is amazing!!!"
"J_ub7Etch2U","Sam Smith - Too Good At Goodbyes"
"J_ub7Etch2U","Sam Smith - Too Good At Goodbyes"
"J_ub7Etch2U","He's back 😁"
"J_ub7Etch2U","Too Good At Goodbyes"
"J_ub7Etch2U","Here before 20m views."
"J_ub7Etch2U","like"
"J_ub7Etch2U","Yes!!!!!!!!!!!!!!!!!"
"J_ub7Etch2U","Lovely Song List\nhttp://bit.ly/2uP0yAj"
"J_ub7Etch2U","Too Good At Goodbyes"
"J_ub7Etch2U","holy voice"
"J_ub7Etch2U","Sam Smith - Too Good At Goodbyes"
"J_ub7Etch2U","1 day 3 million views."
"J_ub7Etch2U","anjay homo coeg"
"J_ub7Etch2U","9m+ WOAAAHH~"
"J_ub7Etch2U","so perfect"
"J_ub7Etch2U","amazing voice!"
"J_ub7Etch2U","😍"
"J_ub7Etch2U","Is sam smith lgbt?"
"J_ub7Etch2U","i love uou"
"J_ub7Etch2U","love always hurts"
"J_ub7Etch2U","andrea tabo brought me here"
"J_ub7Etch2U","goodbyes people"
"J_ub7Etch2U","#cantrelate"
"J_ub7Etch2U","Like this"
"J_ub7Etch2U","WOW!😱! 3 Days = 9,8 mi Views !!❤❤🎶"
"J_ub7Etch2U","This is horrific!"
"J_ub7Etch2U","❤️❤️❤️"
"J_ub7Etch2U","Bad"
"J_ub7Etch2U","*yasssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss*"
"J_ub7Etch2U","<3"
"J_ub7Etch2U","*Sam Slimth*"
"MBdVXkSdhwU","Proud af, they are in the top 50 songs worldwide omfg !! <3333333333333333333"
"MBdVXkSdhwU","2M likes in less than 1 week 👏👏👏👏"
"MBdVXkSdhwU","They talked about BTS in a very famous TV Channel in France ! :D"
"MBdVXkSdhwU","41,466,518 views\nJUST WOKE UP AND SAW IT yayyyy\nHappy 2 MIL likes"
"MBdVXkSdhwU","Yassss my craazy fam achieved 2 million likes in just 3 dayss omggg"
"MBdVXkSdhwU","CONGRATZ TO BIGHIT FOR 6M SUBCRIBERS!!!!!!"
"MBdVXkSdhwU","14 trending on Vietnam"
"MBdVXkSdhwU","this deadass makes me feel both dead and alive at the same time"
"MBdVXkSdhwU","GUYS WE CAN MAKE IT TILL 100M SOON LEGGO STREAM"
"MBdVXkSdhwU","41 m views. 2 m likes. Wohooo. Power of Bangtan and Armys. Strong Power thank you."
"MBdVXkSdhwU","Stream and vote for billboard hot 100!!!"
"MBdVXkSdhwU","Have stream this for almost one day because it is too addicted"
"MBdVXkSdhwU","2 million likes! We did it, ARMY! BTS best band and ARMY best fandom!!!!"
"MBdVXkSdhwU","VOTE FOR BTS #DNA  on M COUNTDOWN http://mwave.interest.me/mcountdown/vote/preVote 17.09.22 ~ 17.09.25"
"MBdVXkSdhwU","Oh man Holy shiteuuuu😂.......2M likes mannnnn🎉👏👏.....Let's hit 3M next and then 4M👍👌and then maybe infinite LOL😂"
"MBdVXkSdhwU","Let's keep up the good work ARMY :) Teamwork makes the dream work."
"MBdVXkSdhwU","This is my new favourite song☺️😍"
"MBdVXkSdhwU","EVERYONE KEEP STREAMING AND TRY TO GET TO 50M+ TODAY. We CAN DO IT\n\nFIGHTING!"
"MBdVXkSdhwU","l like the song"
"MBdVXkSdhwU","2M LIKES!! So proud of all the army's and my boys ♥️♥️♥️"
"MBdVXkSdhwU","2m likes in 3 days.....  😎😆❤ where are you haters? !!!"
"MBdVXkSdhwU","Will you make a dance cover for this?"
"MBdVXkSdhwU","2M likes 41M views 6M subscribers 74K dislikes (wow thank you sm dislikers for increasing the views but if u are going to watch this and dislike, please just don't watch it at all. I appreciated it, Thank you!:))🌸"
"MBdVXkSdhwU","It'so amazing.. love this song .."
"MBdVXkSdhwU","For Billboard and Hot 100 !!! \nhttps://twitter.com/BTS_Billboard/status/910602260211572736 \nBUY DNA, ARMY using PC, Mac, Android, iOS, on iTunes, Google Play, Amazon; \nSTREAM on Spotify, Apple Msc, Amazon Msc, Tidal"
"MBdVXkSdhwU","Is there ever gonna be a choreography video :')"
"MBdVXkSdhwU","Guys help me where can i dwnload their album?"
"MBdVXkSdhwU","I like it again and again"
"MBdVXkSdhwU","KOOKIE LOVE you"
"MBdVXkSdhwU","Omo 👏👏👏👏\n41m🎉🎊🎊\n2m like🎉🎉🎉\nFighting army✊\n#army\n💖💖💖💖💖"
"MBdVXkSdhwU","Speed : 1.25 LISTEN CAREFULLY OMG ITS AMAZING"
"MBdVXkSdhwU","Army you're stay??"
"MBdVXkSdhwU","#9 trending in the philippines.. Magbunyi!!"
"MBdVXkSdhwU","2millions jaime ennnfin feifing"
"MBdVXkSdhwU","Bts"
"MBdVXkSdhwU","2M likes😍"
"MBdVXkSdhwU","man V is awesome"
"MBdVXkSdhwU","17Th trending in indonesia"
"MBdVXkSdhwU","41.5 million views👀👏👏"
"MBdVXkSdhwU","40 million watching and 2 million likes"
"MBdVXkSdhwU","41.500.671 visualizaciones\n\nhagamos 42!!!!"
"MBdVXkSdhwU","😘😘😘😘😘😘"
"MBdVXkSdhwU","❤"
"MBdVXkSdhwU","Im takin over you ooh ooh ooh"
"MBdVXkSdhwU","IMF SCREAMING"
"MBdVXkSdhwU","Kerennn"
"MBdVXkSdhwU","41,491,788"
"MBdVXkSdhwU","Bts"
"MBdVXkSdhwU","STILL TRENDING HERE IN PHILIPPINES!!! ARMYYYYYY!!!!!!!!!"
"MBdVXkSdhwU","2M😍😍😍😍😍😍"
"MBdVXkSdhwU","2 MILLION LIKES. CONGRATULATIONS ARMY 🎊 🎊 🎊 🎊 🎊 AND BTS"
"MBdVXkSdhwU","17TH Trending In Indonesia"
"MBdVXkSdhwU","I love u, BTS eoqkr whssk Wjffjdy😘😘😍🙌🏻"
"MBdVXkSdhwU","GUYS, TWO MILLION CLUB"
"MBdVXkSdhwU","2 million likes omfg"
"MBdVXkSdhwU","♥ ♥ ♥ ♥ ♥ ♥ ♥"
"MBdVXkSdhwU","Fighting ✊❤"
"MBdVXkSdhwU","2M LIKESSSSS"
"MBdVXkSdhwU","lahfkahflsbifhwienslfjkw 41.M VIEWS IN 3 DAYS HOLY SLANB B IS OFB B BD"
"MBdVXkSdhwU","Happy 2M likes 🎊🎉 Keep streaming ARMY 🔜 50M views 💪💪💪"
"MBdVXkSdhwU","2m likes!"
"MBdVXkSdhwU","THEIR OUTFITS GIVE ME LAIFFFF ❤️"
"MBdVXkSdhwU","😻 las amo 😘"
"MBdVXkSdhwU","💛💛💛💛💛💛"
"MBdVXkSdhwU","41.4M"
"MBdVXkSdhwU","*AGGRESSIVELY BODY ROLLS*"
"MBdVXkSdhwU","BANGTAN! FIGHTING!!"
"MBdVXkSdhwU","Hay vãi cức"
"MBdVXkSdhwU","JIMIIIN 🔥🔥🔥🔥"
"MBdVXkSdhwU","😱😱😱😱😱Fighitng......fighting"
"MBdVXkSdhwU","We ain't streaming fast enough"
"MBdVXkSdhwU","Absolutely everything is perfect. Especially the La La La"
"MBdVXkSdhwU","SAW THIS WHEN IT CAME OUT AND FORGOT TO COMMENT BUT yesss slaaaay after all of my heart attacks i am proud to be here today and say that im at army ❤😻 much love been here a long ass time and keep fucking slaying oh and armys hellooo they growing up so fast omg"
"MBdVXkSdhwU","OMGGGGG on jungkook's angles omgggg I dead in there"
"MBdVXkSdhwU","great COME BACK please have a fan meeting here in the Philippines\n#COMEBACK"
"MBdVXkSdhwU","I'm praying BTS will debut in Hot100"
"MBdVXkSdhwU","41 million guys!!Lets go for 50 fam!!Thank you for streaming!"
"MBdVXkSdhwU","2m likes 😭😭💖"
"MBdVXkSdhwU","*JHOPEEEEEEEEEEEEEEEEEEEEEEE*"
"MBdVXkSdhwU","Oha çoksellll❤️❤️"
"MBdVXkSdhwU","KEEP STREAMING UNTIL 100Mx  !!!"
"MBdVXkSdhwU","2 million likes dAMN THIS FANDOM, AGHH💯💓"
"MBdVXkSdhwU","2M likes omg so proud"
"MBdVXkSdhwU","Love U"
"MBdVXkSdhwU","¡2M LIKES!  WOOOW 💘"
"MBdVXkSdhwU","💙💙"
"MBdVXkSdhwU","2 MILLION LIKES ACHIEVED"
"MBdVXkSdhwU","3 days 41M yeah yeah yeah 😗😗😗"
"MBdVXkSdhwU","BTS !!!!!"
"MBdVXkSdhwU","#14 trending in *MY*"
"MBdVXkSdhwU","Vamos por los 50M army"
"MBdVXkSdhwU","Vote bts on Mcountdown!! Spread the word ☺️"
"MBdVXkSdhwU","Vote for BTS on MCountdown!! We are first place with the album let's keep the place! ☺️"
"MBdVXkSdhwU","since all the comments are English i might as well share a crappy story : so my friend is obsessed with BTS, like really obsessed, she always writes about how she wants to marry Suga and min yoongi (whoever they are lol), so we were in school when this video was due to come out and she was upset we couldn't see it, we were in a lesson were we just organized our tests and homework, the teacher wouldn't allow us to go on the computer, eventually she got bored of my friends freaking out at let us, the video was due to comes out when lunch started and the lesson ended (12:00) we waited until the bell rang and then we refreshed the page, and it was there, we clicked on it so fast, we were one of the first 5 to watch it apparently, i watched for a minute and then left for lunch, apparently she re-watched it like three times and was late as hell to lunch, and now i may possibly be killing the re play button (i swear do not like this people that brings it closer to the top heightening her chances of seeing this, she will make so much fun of me because i used to hate her obsession now im developing it 😓😓)"
"MBdVXkSdhwU","Well, is just my imagination or Jin has more lines, what do you think?"
"MBdVXkSdhwU","2MILLION LIKES IN JUST 5 DAYS"
"MBdVXkSdhwU","The one guy looks gay tbh 😂"
"MBdVXkSdhwU","How many views we reach yesterday?"
"MBdVXkSdhwU","i dreamed that they mentioned dna on German tv news lol,  is this the aftereffect from streaming?"
"MBdVXkSdhwU","Fuck you BTS\n\n\n\n\n\nLet the hate come"
"SHq2qrFUlGY","Buena Cancion🎶🎵"
"SHq2qrFUlGY","Para Shakira no pasan los años ... :)"
"SHq2qrFUlGY","Soy dominicana!!!!"
"SHq2qrFUlGY","Eres un bomba Shakira al igual q Nicky Jam..\nFelicidades x vuestro tema.😉😘"
"SHq2qrFUlGY","like si piensas que shakira es mas linda con pelo rojo"
"SHq2qrFUlGY","It's great song"
"SHq2qrFUlGY","Why there is girls as Cellos 😌😂"
"SHq2qrFUlGY","A wonderful song my girlfriend I wish you a happy life"
"SHq2qrFUlGY","Everyone is now featuring a reggaetonero in their videos cus they like that dembow beat!!!!! 🤘🏼"
"SHq2qrFUlGY","😎🎧😊 I Love It <3 💽🎛💽🎚 from🇮🇹❤💋"
"SHq2qrFUlGY","Me enamoré 😍 Nicky el mejor !!!"
"SHq2qrFUlGY","💝💝💜💜PERFECCION 💛💛💚💚💙💙💙💗💗💗💋💋💘💘👣👣👀👀❤💓💖💖💖💞💝💝💝💖💖💕💕💝💝💜💜💜💜💛💚💙💙💙💚💛💜💛💚💙💋💋💘❤💓💓💓💓❤"
"SHq2qrFUlGY","She looks amaiziiiiing 😍"
"SHq2qrFUlGY","Beautiful song !♥♥"
"SHq2qrFUlGY","Te amo"
"SHq2qrFUlGY","I love this"
"SHq2qrFUlGY","wooow Shakira .. u make sth... perfect perfect perfect...."
"SHq2qrFUlGY","o fuj"
"SHq2qrFUlGY","L'Europa ama esta cançion ❤"
"SHq2qrFUlGY","#FuerzaMexico"
"SHq2qrFUlGY","yep still hot"
"SHq2qrFUlGY","Amazing ...love love you..."
"SHq2qrFUlGY","pinche shakira bailas bien sensual😂😈"
"SHq2qrFUlGY",":)"
"SHq2qrFUlGY","Yes 👑 Queen......💚💛💜"
"SHq2qrFUlGY","Magnifico!"
"SHq2qrFUlGY","shakira amtes eras chevere :v"
"SHq2qrFUlGY","http://kimechanic.com/1STA :3"
"SHq2qrFUlGY","Ecuador te ama!"
"SHq2qrFUlGY","Like me all"
"SHq2qrFUlGY","y hermosa y cantas super lindo"
"SHq2qrFUlGY","Escuchen -PERROS- de Paulina Rubio"
"SHq2qrFUlGY","Bsjshs"
"SHq2qrFUlGY","https://youtu.be/41s6cPBO55I"
"SHq2qrFUlGY","Super"
"SHq2qrFUlGY","👏👏✌👌👍"
"SHq2qrFUlGY","Gerard Piqué tem ciume  hehehe"
"SHq2qrFUlGY","https://soundcloud.com/emerson-osorio-182107109  🔥 🔥 REMERSON CLICK HERE! NOW!"
"SHq2qrFUlGY","Ussas bots puta mierda ven aqui y te meto la pinga"
"SHq2qrFUlGY","Top beat"
"SHq2qrFUlGY","Ahahahah is my new favorito song"
"SHq2qrFUlGY","El el min 0:01 los instrumentos son presonas"
"SHq2qrFUlGY","Q linda! Se nota q es la cantante mas versatil y como ella ninguna"
"SHq2qrFUlGY","Shakira siempre hermosa😍 Amo el video y su baile❤"
"SHq2qrFUlGY","A mi me encanto la canción la letra el ritmo súper buena perooo me decepciono totalmente el video 😟 esperaba algo mejor 👎"
"SHq2qrFUlGY","ME ENCANTO!!!!!!!!!!\nBuena cancion y buen video💚💚💚💚💚💚💚"
"SHq2qrFUlGY","Con su cabello oscuro se ve hermosa me trae recuerdos de mi shaki favorita de ciega sorda muda 😢😍"
"SHq2qrFUlGY","Like si la olles todos los dias"
"SHq2qrFUlGY","Mirá que tengo una canción tengo un tema para ti pela avía un pelado con cáncer me ablo y se murió de cáncer tremendo tema pelado con canser"
"SHq2qrFUlGY","por favor shakira ya cambia d baile el mismo en todos los videos q haces x dios mismo movimientos roboticos......cancion mas pura mierda igual q el bailado d shakira"
"SHq2qrFUlGY","Porque a shakira siempre le dan ataques en los videos??\n<3"
"SHq2qrFUlGY","AQUÍ EN MILANO ITALIA :) LA ESPERAMOS CON SU TOUR'EL DORADO* ESTE  03 DE DICIEMBRE 😉🎻🎼🎶🎵🎤...✈✈🎵🎤🎶"
"SHq2qrFUlGY","Está canción mueve todo mi cuerpo es la mejor. va para mi😜"
"SHq2qrFUlGY","Tu me confundes y yo no sé qué hacer ' 😎😎😂😂"
"SHq2qrFUlGY","definitivamente ni hay dupla mala con niki jam alfrente yo si decia que este tipo triunfaba por que triunfaba es que era imposible que el unico regaetonero que tiene voz no fuese a triunfar."
"SHq2qrFUlGY","esa canción me encanta  pero con ese tipo que se hace llamar cantante se la daña"
"SHq2qrFUlGY","Like sí crees que shakira no tiene tantas tetas pero sí un culote"
"SHq2qrFUlGY","Que verga, como esto tiene tantas visitas"
"SHq2qrFUlGY","shakira, love you so much. But, fue un video muy esperado y es de muy mala calidad...\n\nPienso que tienes que volver para aqui a los Estados Unidos para que vuelvas a tomar o retomar la calidad de sus videos. Barcelona no es un lugar para hacer musica...hacer musica es propio de Miami o NYC...Definitivamente tienes que volver para estas tierras donde te exigen demasiado por la calidad y por la gran competencia que hay en U.S. y cambia de director musical o de videos...\nSabemos que tienes hijos y esposo, y que tu tiempo es mas limitado. Por eso debes entregarte con mas concentracion y calidad en tus proyectos. Te cuento que no puedes darte el lujo de la mediocridad porque hoy en dia te ve el planeta entero y debe haber concordancia con el contenido y con la imagen o video. Acuerdate de esto siempre: Una idea, una imagen, un sentimiento. \nNo hagas las cosas por hacerlas sino por su vocacion natural musical....Tu album tienes unas canciones super bellas, realmente una obra musical como lo son: Amarillo, Nada, Toneladas, Deja Vu, Comme Moi, and when a woman. Pero sus videos deben estar a una altura universal....\n\nTu no tienes derecho a ser superficial o mediocre, Por que? porque el planeta entero espera mas de ti, y te exige mas, y tambien porque de ti dependen miles de niños por alimentar en paises en via de desarrollo.  Y el planeta entero espera un buen disco y un todo fabuloso para el Proximo Mundial....\n\nEscoge y trabaja con los mejores musicos o personas de la musica del mundo, tu te lo mereces....\n\nDeja a Pique con el balon y Tu a la musica, y asi cada uno a sus zapatos= Zapatero a tus zapatos...."
